"","ID","total_hh_income","net_farm_income","net_remittance_received","cash_assistance_received","total_non_agri_income","rent_annual","other_income_annual","total_income","total_food_annual","net_expense_education","total_cost_chronic_inpatient","total_cost_chronic_outpatient","total_cost_acute","reported_oop","reimbursed_amount","total_health_cost","total_expenditure","income_expenditure_ratio"
"223",2513,328300,-43800,0,4400,0,0,0,288900,308360,0,0,26400,280,60000,0,26680,335040,0.862285100286533
"224",2520,30000,0,0,0,95000,0,10500,135500,486980,138500,0,0,0,7000,0,0,625480,0.216633625375711
"225",2521,6e+05,0,6e+05,0,0,3e+05,264000,1764000,303316,493200,120000,21560,19300,150000,65000,160860,957376,1.84253626579317
"226",2522,0,-11500,0,0,56000,144000,560000,748500,273624,0,0,78415,20,134465,12000,78435,352059,2.12606409721098
"227",2523,0,0,0,0,174000,0,0,174000,313040,118000,0,0,0,2000,10000,0,431040,0.403674832962138
"228",2530,0,-4000,6e+05,64000,159500,0,1500,821000,413400,157000,0,24100,0,30000,22000,24100,594500,1.38099243061396
"229",2531,942000,0,925000,64000,0,120000,0,2051000,691600,181600,0,15651,0,10000,15000,15651,888851,2.3074733560518
"230",2532,0,0,450000,96000,-81200,0,16500,481300,479440,192000,0,43500,0,43500,0,43500,714940,0.673203345735306
"231",2537,684508,0,1200000,0,0,0,750,1885258,229060,0,0,0,0,25000,4000,0,229060,8.23041124596176
"232",2540,0,0,0,0,280400,420000,5000,705400,882960,0,0,53000,0,50000,0,53000,935960,0.753664686525065
"233",2543,45270,173000,0,10250,50000,36000,22503,337023,117520,0,0,0,0,0,0,0,117520,2.86779271613342
"234",2545,337000,18400,0,0,0,0,700,356100,153660,23000,0,0,0,0,2950,0,176660,2.01573644288464
"235",2547,238000,32075,41000,0,0,0,0,311075,85176,0,0,0,0,5000,4500,0,85176,3.65214379637457
"236",2549,74000,82700,80000,0,0,0,0,236700,141440,0,0,0,0,3500,0,0,141440,1.67350113122172
"237",2551,0,854900,0,0,0,0,0,854900,254280,31600,0,0,0,2500,0,0,285880,2.99041555897579
"238",2553,891000,3700,0,14152,0,0,500,909352,303940,0,0,0,0,10000,0,0,303940,2.99187997631111
"239",2555,0,255300,0,0,-1215000,0,5000,-954700,151320,34050,0,0,150,3000,0,150,185520,-5.14607589478223
"240",2556,0,80000,0,176000,2270000,180000,110000,2816000,724620,222500,8e+05,184100,0,110000,75000,984100,1931220,1.45814562815215
"241",2558,45000,0,0,48000,256000,0,504000,853000,1050140,113700,0,23800,0,30000,12000,23800,1187640,0.71823111380553
"242",2566,262900,44000,0,0,0,0,0,306900,456560,39300,0,0,0,150000,0,0,495860,0.618924696486912
"243",2571,264000,0,0,0,414270,0,0,678270,453700,22000,0,5600,0,9500,15000,5600,481300,1.40924579264492
"244",2573,228000,0,0,0,0,0,5000,233000,265200,43000,0,0,0,25000,0,0,308200,0.756002595717067
"245",2574,1018500,0,0,48000,0,0,5000,1071500,395200,0,0,0,0,3000,0,0,395200,2.71128542510121
"246",2575,314000,0,0,0,0,0,0,314000,164840,13600,0,0,23000,5000,0,23000,201440,1.55877680698967
"247",2577,291200,210480,0,96000,564000,0,34900,1196580,255840,0,0,62000,0,82060,60,62000,317840,3.76472438963
"248",2579,14000,0,240000,0,0,0,0,254000,90480,24850,0,0,0,1700,0,0,115330,2.20237579120784
"249",2585,132000,-8800,30000,0,0,0,0,153200,112840,0,0,0,500,13000,0,500,113340,1.35168519498853
"250",2587,30000,-18500,90000,36000,0,0,0,137500,100360,0,0,50000,0,50000,0,50000,150360,0.914471934025007
"251",2589,240000,27080,96000,0,0,0,0,363080,283920,7900,0,0,4000,5000,0,4000,295820,1.22736799405044
"252",2591,282000,-4250,80000,24000,0,0,0,381750,148720,0,0,0,0,60000,0,0,148720,2.56690424959656
"253",2593,12000,0,3e+05,0,0,0,0,312000,108680,4050,0,0,0,500,0,0,112730,2.76767497560543
"254",2595,252000,-80600,0,48000,0,0,0,219400,347100,38400,0,14000,0,1e+05,0,14000,399500,0.54918648310388
"255",2597,456000,-70000,90000,48000,0,0,650,524650,153400,25100,0,0,9500,1e+05,0,9500,188000,2.7906914893617
"256",2599,930000,2500,0,91200,0,0,0,1023700,112320,4300,0,11000,0,35000,0,11000,127620,8.02146998902993
"257",2603,9000,-7000,598002,0,0,0,0,600002,119600,0,0,0,15000,15000,0,15000,134600,4.45766716196137
"258",2607,0,-25500,6e+05,0,0,0,0,574500,93600,0,0,33500,0,34500,50000,33500,127100,4.52006294256491
"259",2609,382000,-700,0,48000,0,0,0,429300,309140,0,0,3e+05,0,3e+05,0,3e+05,609140,0.704764093640214
"260",2612,333000,-7500,0,48000,0,0,0,373500,327600,46200,0,0,0,40000,0,0,373800,0.999197431781701
"261",2614,291924000,198400,0,8000,0,0,300,292130700,277680,27550,0,0,5500,0,0,5500,310730,940.143211147942
"262",2616,0,17000,120000,0,0,0,0,137000,165360,0,0,0,400,10000,0,400,165760,0.826496138996139
"263",2618,98700,-3900,-298000,0,0,0,0,-203200,131300,0,0,0,14000,30000,0,14000,145300,-1.39848589125946
"264",2620,0,-6500,255000,34400,0,0,0,282900,85280,16400,0,0,250,8000,0,250,101930,2.7754341214559
"265",2624,510000,283407,0,0,0,0,0,793407,140400,0,0,28800,0,60000,0,28800,169200,4.68916666666667
"266",2626,0,-15500,0,0,0,0,0,-15500,183040,19600,0,0,11000,25000,0,11000,213640,-0.0725519565624415
"267",2628,15000,-7770.5,30000,0,0,0,0,37229.5,126360,33070,0,0,350,5000,0,350,159780,0.233004756540243
"268",2630,905000,192640,0,0,0,0,0,1097640,280280,27500,0,0,550,5000,0,550,308330,3.55995199948108
"269",2633,5e+05,175300,0,48000,0,0,150,723450,196560,311500,0,0,20,12000,6000,20,508080,1.42388993859235
"270",2634,1053460,95040,0,0,0,0,174006,1322506,323336,0,0,0,0,37000,10000,0,323336,4.09019100873395
"271",2635,46000,105100,0,0,0,0,30000,181100,138840,39900,0,0,0,1500,0,0,178740,1.01320353586215
"272",2636,619300,90000,0,0,0,0,7,709307,210080,45300,0,0,0,3000,0,0,255380,2.77745712271909
"273",2637,0,0,0,0,0,0,0,0,356200,58500,0,0,0,10000,15000,0,414700,0
"274",2638,1303000,253300,0,0,0,0,681000,2237300,347880,128166,0,0,0,4000,0,0,476046,4.69975590594186
"275",2639,381000,0,0,0,0,0,7,381007,512200,18870,0,0,0,20000,0,0,531070,0.717432730148568
"276",2640,1814910,30000,0,1000,0,0,0,1845910,428740,24000,0,760,0,650000,6000,760,453500,4.0703638368247
"277",2649,360000,0,0,0,0,0,60000,420000,222820,15900,0,28000,0,28000,0,28000,266720,1.5746850629874
"278",2650,286000,175000,0,0,0,0,12000,473000,250120,99700,0,0,0,40000,0,0,349820,1.35212394945972
"279",2651,0,0,0,96000,-45000,288000,0,339000,341640,115000,0,7280,0,0,0,7280,463920,0.730729436109674
"280",2652,714500,190000,0,0,0,0,311500,1216000,481520,104600,335000,117250,0,470000,0,452250,1038370,1.17106619027899
"281",2656,397500,-42000,60000,6400,0,0,2000,423900,391560,56000,0,0,0,30000,0,0,447560,0.947135579587094
"282",2657,460000,0,0,0,0,0,30200,490200,134160,0,0,0,0,3000,0,0,134160,3.65384615384615
"283",2658,17000,0,6e+05,0,0,0,2500,619500,254280,118700,0,0,0,0,0,0,372980,1.66094696766583
"284",2659,0,0,0,36000,130000,0,900,166900,159640,0,0,0,0,1e+05,0,0,159640,1.04547732397895
"285",2660,360000,6080,1105000,0,0,0,13200,1484280,233740,0,0,600,0,4000,0,600,234340,6.3338738584962
"286",2662,31000,0,0,0,0,0,1500,32500,63960,0,0,0,650,1000,0,650,64610,0.503018108651911
"287",2665,0,201600,-55000,0,0,0,192000,338600,316420,46450,0,0,60,25000,0,60,362930,0.932962279227399
"288",2666,223400,-30425,624000,0,0,0,0,816975,180440,77500,0,0,0,10000,0,0,257940,3.16730635031403
"289",2670,492300,1800,0,0,0,0,15000,509100,260520,53000,0,0,0,0,0,0,313520,1.62381985200306
"290",2671,63600,0,0,0,0,0,1500,65100,162760,39600,0,10000,0,0,0,10000,212360,0.306554906762102
"291",2672,462560,0,-17000,0,0,0,0,445560,165620,0,0,0,0,5000,0,0,165620,2.69025480014491
"292",2677,448500,0,-1400,32000,0,0,1000,480100,295360,30200,0,26930,20,35000,0,26950,352510,1.36194717880344
"293",2679,0,-21450,1500,132000,0,0,252050,364100,170300,0,0,13600,0,30000,0,13600,183900,1.97988036976618
"294",2689,172800,-22400,0,0,0,0,0,150400,200200,75000,0,0,0,15000,0,0,275200,0.546511627906977
"295",2727,411200,0,0,0,84000,0,0,495200,139100,100840,0,0,0,2500,0,0,239940,2.06384929565725
"296",2751,0,0,0,0,0,0,320000,320000,362440,29200,0,0,18900,40000,25000,18900,410540,0.779461197447265
"297",2752,0,0,0,0,0,0,0,0,387660,26700,0,18900,0,20000,0,18900,433260,0
"298",2758,3503000,0,0,0,101000,0,0,3604000,717600,14000,0,2300,6500,0,0,8800,740400,4.86763911399244
"299",2759,256400,0,480000,0,0,0,2000,738400,167960,57500,0,0,0,5000,0,0,225460,3.27508205446642
"300",2781,504000,0,6e+05,0,0,0,2190000,3294000,420940,0,36900,24900,0,49000,8000,61800,482740,6.82354890831504
"301",2782,0,0,0,0,252000,336000,4e+05,988000,406640,290850,0,0,650,4e+05,0,650,698140,1.41518893058699
"302",2783,0,0,0,0,464000,0,60000,524000,416000,169000,0,6100,22400,26800,0,28500,613500,0.854115729421353
"303",2786,174000,-15450,0,48000,145000,0,0,351550,186472,14000,0,0,0,8000,0,0,200472,1.75361147691448
"304",2791,0,7900,230000,0,0,0,0,237900,114400,6701,0,0,70,70,0,70,121171,1.96334106345578
"305",2792,0,2,0,0,0,0,0,2,123032,0,0,0,0,1e+05,0,0,123032,1.62559334156967e-05
"306",2793,0,232250,0,0,0,0,0,232250,197340,10000,0,0,0,7000,0,0,207340,1.12014083148452
"307",2794,64600,0,0,0,0,0,0,64600,770588,0,0,0,0,3500,0,0,770588,0.083832086666286
"308",2795,579000,119000,420000,96000,652000,0,70000,1936000,363740,181200,0,0,0,22000,14000,0,544940,3.55268469923294
"309",2796,366000,174500,0,0,-8000,0,8000,540500,162240,35500,0,0,0,1000,0,0,197740,2.7333872762213
"310",2797,180000,31200,0,0,0,0,0,211200,191100,0,0,10000,0,16110,3000,10000,201100,1.05022376926902
"311",2805,340000,0,0,0,0,0,12,340012,407160,18850,0,0,0,12000,6000,0,426010,0.798131499260581
"312",2807,252000,0,0,0,80000,0,0,332000,131300,112100,0,1200,0,2500,0,1200,244600,1.35731807031889
"313",2809,502000,50000,0,0,0,48000,52000,652000,252200,0,0,65005,0,65000,0,65005,317205,2.05545309815419
"314",2811,0,0,8e+05,0,21500,0,0,821500,374400,0,0,66600,0,85000,0,66600,441000,1.86281179138322
"315",2812,0,0,1200000,0,0,324000,21800,1545800,252720,165000,0,0,0,10000,0,0,417720,3.70056497175141
"316",2813,0,-2250,440000,48000,0,0,312500,798250,388700,89200,87550,41170,0,70000,90000,128720,606620,1.3158979262141
"317",2815,250000,36000,0,48000,0,0,0,334000,345280,23000,0,0,0,10000,0,0,368280,0.906918648854133
"318",2816,551000,16000,-360000,0,0,0,0,207000,144560,0,0,0,0,50000,40000,0,144560,1.43193137797454
"319",2817,6e+05,8600,-295000,0,0,0,0,313600,129480,0,0,0,0,2e+05,0,0,129480,2.42199567500772
"320",2818,643000,10500,-456000,0,0,0,18000,215500,273520,9500,0,0,0,5000,0,0,283020,0.761430287612183
"321",2819,464000,8000,0,0,0,0,1200000,1672000,288340,49200,0,0,0,0,0,0,337540,4.95348699413403
"322",2821,431000,71500,-384000,0,0,28800,50000,197300,177060,0,0,0,0,0,3500,0,177060,1.11431153281374
"323",2822,342880,82800,-122000,0,0,0,29000,332680,158600,66800,0,0,0,5000,0,0,225400,1.47595385980479
"324",2823,1756000,88000,-5500000,0,0,30000,105000,-3521000,1249040,32000,0,25,0,5000,0,25,1281065,-2.74849441675481
"325",2824,654400,-19600,-481000,0,0,0,120184,273984,98540,0,0,0,5500,12000,0,5500,104040,2.63344867358708
"326",2825,724922,13400,-436000,0,0,0,115185,417507,175032,0,0,0,230,230,3000,230,175262,2.3821878102498
"327",2829,0,0,6e+05,0,0,0,0,6e+05,681720,131500,0,0,0,70000,0,0,813220,0.737807727306264
"328",2843,29000,0,1e+05,0,0,0,0,129000,414440,123200,0,0,0,0,0,0,537640,0.239937504649952
"329",2853,1440960000,0,0,0,0,0,200,1440960200,529880,20000,0,0,0,0,0,0,549880,2620.49938168328
"330",2855,62200,0,0,0,0,0,12150,74350,126360,21500,0,0,0,0,0,0,147860,0.502840524820776
"331",2857,128500,0,9e+05,48000,0,0,0,1076500,479960,131000,0,0,0,84000,10000,0,610960,1.76198114442844
"332",2861,380000,2,0,0,0,0,0,380002,160680,0,0,0,0,0,0,0,160680,2.36496141399054
"333",2862,0,0,613000,0,0,0,0,613000,288080,79216,0,0,0,0,0,0,367296,1.66895365046175
"334",2863,1015000,0,0,0,0,0,5000,1020000,534560,322000,0,0,0,130,0,0,856560,1.19080975063043
"335",2865,210000,0,0,79200,0,0,3000,292200,456300,58000,559000,809600,0,1143600,60000,1368600,1882900,0.155186149025439
"336",2866,2070000,0,0,48000,0,0,60000,2178000,342160,163000,0,52610,0,37865,5000,52610,557770,3.90483532638901
"337",2867,0,4000,6e+05,48000,1660000,180000,57000,2549000,1690260,189000,0,135400,0,135400,25000,135400,2014660,1.26522589419555
"338",2868,0,0,0,48000,2465000,576000,57000,3146000,650000,255000,0,81413,0,90413,7000,81413,986413,3.18933347391002
"339",2869,50000,0,20000,0,0,0,0,70000,75660,35100,0,0,0,200,0,0,110760,0.63199711087035
"340",2870,130000,0,0,0,-182300,0,0,-52300,512720,295500,0,0,100,5500,0,100,808320,-0.064702098178939
"341",2872,363000,0,15000,6400,0,0,0,384400,679536,0,0,28500,10,35000,0,28510,708046,0.54290257977589
"342",2873,0,0,420000,0,278000,0,0,698000,114660,55300,0,12450,0,13500,150,12450,182410,3.82654459733567
"343",2874,65000,-2730,0,0,0,0,0,62270,106860,0,0,1320,400,30000,0,1720,108580,0.573494197826487
"344",2876,332000,0,710000,0,0,48000,0,1090000,206960,0,0,0,0,3000,0,0,206960,5.2667182064167
"345",2877,480000,-21000,-165000,96000,0,0,0,390000,207480,26300,0,21650,0,20000,0,21650,255430,1.52683709822652
"346",2879,241500,-17300,0,0,0,0,0,224200,162084,0,0,11436,0,10000,0,11436,173520,1.29207007837713
"347",2880,33000,90500,20000,0,0,0,25000,168500,159900,19740,0,0,0,39000,100,0,179640,0.937987085281675
"348",2881,0,-89300,125000,0,0,0,0,35700,151840,0,803000,5203000,0,1e+06,1e+05,6006000,6157840,0.0057974874306575
"349",2883,594000,22000,0,0,0,0,0,616000,135200,-10000,0,0,0,4e+05,0,0,125200,4.92012779552716
"350",2884,949000,0,0,0,0,0,315000,1264000,857740,404300,0,6800,6850,25000,15000,13650,1275690,0.990836331710682
"351",2895,12000,-55200,6e+05,36000,0,0,0,592800,120120,16400,0,33600,0,33500,0,33600,170120,3.48459910651305
"352",2897,0,0,0,32000,137600,0,7000,176600,151580,42700,0,0,0,218,1582,0,194280,0.90899732345069
"353",2899,48000,-47450,26000,9000,0,0,0,35550,215800,8410,0,0,5700,20000,0,5700,229910,0.154625723109043
"354",2900,343500,47180,0,0,0,0,0,390680,189280,0,0,31700,0,101700,91530,31700,220980,1.76794280025342
"355",2901,123000,103000,0,32000,0,0,0,258000,252720,82900,0,10250,0,25000,0,10250,345870,0.74594500824009
"356",2906,434000,101150,0,48000,0,0,0,583150,261092,7100,0,3610,0,10000,40000,3610,271802,2.14549561813379
"357",2907,50000,-24800,0,0,60000,0,0,85200,332800,45400,0,6139,0,1168,10341,6139,384339,0.221679298744077
"358",2911,0,54000,0,48000,70000,0,360000,532000,403832,0,0,22300,0,21900,11200,22300,426132,1.24843945068664
"359",2913,0,37200,432000,0,0,0,204000,673200,96720,0,0,0,0,21000,0,0,96720,6.96029776674938
"360",2915,0,10200,720000,6000,1e+05,0,5000,841200,1158924,0,0,0,0,210000,1e+05,0,1158924,0.725845698251136
"361",2946,188000,0,0,0,0,0,2000,190000,180960,0,0,0,0,1500,0,0,180960,1.0499557913351
"362",2947,0,39800,0,0,0,0,0,39800,351260,0,0,40700,0,0,0,40700,391960,0.101540973568731
"363",2948,0,0,0,96000,0,0,1260000,1356000,151320,0,0,0,0,1e+05,0,0,151320,8.96114195083267
"364",2949,35000,80000,0,48000,0,0,15000,178000,286208,0,0,0,0,60,0,0,286208,0.621925313059034
"365",2950,73000,-2500,115000,0,0,0,0,185500,621400,20000,0,0,18100,18100,0,18100,659500,0.281273692191054
"366",2955,950000,-26000,420000,0,0,0,0,1344000,281320,10000,0,0,0,60000,0,0,291320,4.61348345462035
"367",2956,114300,0,-216000,0,0,0,0,-101700,83200,0,0,0,0,1000,0,0,83200,-1.22235576923077
"368",2957,752000,48000,0,0,0,0,0,8e+05,218400,59800,0,8200,0,500,0,8200,286400,2.79329608938547
"369",2964,0,-26000,-30000,0,0,0,0,-56000,147160,12600,0,0,0,6300,0,0,159760,-0.350525788683025
"370",2983,330000,36000,0,0,0,0,120000,486000,262080,532100,0,14470,0,25000,5000,14470,808650,0.601001669449082
"371",3000,1018800,0,0,0,0,0,0,1018800,365300,14000,0,6000,8250,35000,0,14250,393550,2.58874348875619
"372",3001,25063000,46700,0,0,0,0,3000,25112700,436020,0,0,31300,0,28000,0,31300,467320,53.7376957973123
"373",3004,3803000,0,0,0,0,0,600,3803600,95160,0,0,4900,0,10000,0,4900,100060,38.0131920847492
"374",3011,3.6e+08,12800,0,25200,32000,0,0,360070000,164060,39600,0,0,0,0,0,0,203660,1767.99567907296
"375",3014,12000,-7200,0,0,285200,0,0,290000,273000,0,0,0,0,0,0,0,273000,1.06227106227106
"376",3015,342000,28800,0,0,0,0,0,370800,214240,117200,0,0,0,3000,0,0,331440,1.11875452570601
"377",3020,0,0,0,48000,137000,30000,0,215000,137800,0,0,0,0,0,0,0,137800,1.56023222060958
"378",3021,0,-5950,0,4500,180000,0,72000,250550,229840,2500,192500,192500,0,282500,140000,385000,617340,0.405854148443321
"379",3023,194000,16700,0,4500,0,0,6300,221500,210600,50900,0,51000,4500,52000,0,55500,317000,0.698738170347003
"380",3025,1e+05,20186,0,0,288000,0,2500,410686,230360,122500,0,0,0,0,0,0,352860,1.16387802527915
"381",3046,810000,-1200,60000,0,0,0,6000,874800,547040,55720,5660,5660,0,7000,2709,11320,614080,1.42457008858781
"382",3058,245000,0,1550000,72000,0,0,3500,1870500,247000,0,0,1500,0,0,0,1500,248500,7.5271629778672
"383",3059,0,0,-19000,0,240000,45600,120000,386600,267800,0,0,8615,0,8600,0,8615,276415,1.39862163775483
"384",3060,0,181417,-25000,2000,0,0,50000,208417,371800,0,0,2400,0,30000,0,2400,374200,0.556966862640299
"385",3061,0,4900,0,48000,0,0,0,52900,130000,2000,0,13400,0,10000,0,13400,145400,0.363823933975241
"386",3062,0,101097,41000,48000,0,0,0,190097,267020,0,0,14510,0,16000,0,14510,281530,0.675228217241502
"387",3064,25000,0,35000,0,0,0,25000,85000,134940,0,0,0,0,105000,5000,0,134940,0.629909589447162
"388",3065,0,-4150,1e+05,0,0,0,3000,98850,153400,44100,0,1680,0,3100,875,1680,199180,0.496284767546942
"389",3066,0,-10608,0,48000,0,0,41000,78392,205140,0,0,6730,0,20000,6052,6730,211870,0.37000047198754
"390",3067,176876000,58900,0,0,238000,0,29000,177201900,293280,84500,0,60770,0,80280,17559,60770,438550,404.063162695246
"391",3068,0,0,9e+05,0,0,0,1560,901560,174200,47780,0,0,240,3000,0,240,222220,4.05706057060571
"392",3069,0,-37900,840000,0,0,0,27000,829100,208780,38650,0,0,0,5000,3600,0,247430,3.35084670411834
"393",3070,30360000,582455,0,0,0,0,3375,30945830,553800,48100,0,1800,810,13000,0,2610,604510,51.1915931911796
"394",3072,44000,122100,0,30000,0,0,14000,210100,202956,23000,0,0,9300,20000,5000,9300,235256,0.893069677287721
"395",3073,0,1500,960000,0,0,0,2700,964200,270920,47400,0,0,0,5000,0,0,318320,3.02902739381754
"396",3074,0,9850,597000,0,0,0,0,606850,163800,51600,0,0,3380,30000,27000,3380,218780,2.77379102294542
"397",3075,0,-900,0,0,0,0,0,-900,75920,0,0,335,0,1395,146,335,76255,-0.0118025047537866
"398",3076,0,-4250,285000,0,0,0,225,280975,141960,56100,0,0,565,6000,0,565,198625,1.41460037759597
"399",3077,85000,-51500,0,0,15000,0,219000,267500,231400,105800,0,0,0,15000,5000,0,337200,0.793297746144721
"400",3084,192000,43900,0,48000,0,0,4,283904,454480,40600,0,0,4600,49600,0,4600,499680,0.5681716298431
"401",3085,0,407000,0,15000,0,0,10,422010,225160,0,0,103900,0,2e+05,1e+05,103900,329060,1.2824712818331
"402",3086,0,14900,267000,0,0,0,0,281900,161200,45800,0,24000,1200,72000,8,25200,232200,1.21403962101637
"403",3089,2640000,-257300,0,48000,0,0,0,2430700,142220,42950,0,0,515,4650,14000,515,185685,13.090448878477
"404",3091,154100,0,32000,48000,0,0,30000,264100,102180,0,0,0,0,3350,0,0,102180,2.58465453121942
"405",3098,0,-12300,360000,0,0,0,0,347700,215800,0,0,7800,0,20000,2000,7800,223600,1.55500894454383
"406",3099,109000,0,0,4800,0,0,0,113800,169520,0,0,10050,0,273000,450000,10050,179570,0.633736147463385
"407",3105,70000,-6500,0,0,40000,0,0,103500,308880,16500,0,0,252800,350000,2000,252800,578180,0.179009996886783
"408",3108,26310000,-35000,0,48000,0,0,8,26323008,255372,0,0,0,14910,15000,0,14910,270282,97.390902834817
"409",3109,1250000,-19000,0,5000,0,0,100,1236100,386932,1100,0,0,80000,80000,0,80000,468032,2.64105873102694
"410",3110,35000,155500,-25000,0,0,0,18600,184100,702520,0,0,51000,0,150000,0,51000,753520,0.244319991506529
"411",3111,114000,-14000,-20000,0,0,0,4400,84400,177320,23400,0,86000,750,30000,0,86750,287470,0.293595853480363
"412",3112,1200000,30000,0,0,0,0,0,1230000,134472,17000,0,0,129300,2e+05,0,129300,280772,4.38077871012779
"413",3113,105000,-25005,-19800,0,0,0,0,60195,55172,0,0,0,0,0,0,0,55172,1.09104255781918
"414",3115,0,-3600,50000,0,0,0,132000,178400,143520,0,0,0,0,8050,50,0,143520,1.24303232998885
"415",3117,0,-300,4500,52800,0,0,1000,58000,110240,2000,0,900,8,12000,0,908,113148,0.512602962491604
"416",3119,180000,500,-120000,0,0,0,1500,62000,96720,6400,0,0,200,600,0,200,103320,0.600077429345722
"417",3120,815000,-25200,0,0,0,0,0,789800,510640,116500,0,0,100,37500,15000,100,627240,1.25916714495249
"418",3123,309000,21450,0,0,0,0,2000,332450,225576,16200,0,0,0,8000,0,0,241776,1.37503308847859
"419",3124,577500,26100,0,48000,0,0,2000,653600,158600,35800,0,253500,380,135000,40000,253880,448280,1.45801731060944
"420",3131,15950,500,460008,0,0,0,5040,481498,6223620,36500,0,0,0,10000,0,0,6260120,0.07691513900692
"421",3132,801090,-8400,555000,0,0,108000,0,1455690,530400,20900,0,2100,5630,6000,0,7730,559030,2.60395685383611
"422",3133,480000,-7999,0,48000,0,0,0,520001,303940,6000,6000,6000,1800,12000,0,13800,323740,1.60623030827207
"423",3135,0,0,0,24000,0,0,0,24000,427440,0,91000,28500,0,2e+05,90000,119500,546940,0.0438804987750027
"424",3137,0,131000,0,0,147500,0,17500,296000,790400,0,0,16550,2650,120000,10000,19200,809600,0.365612648221344
"425",3143,405000,-27998,0,0,0,0,15000,392002,332280,0,0,0,0,15000,500,0,332280,1.17973395931142
"426",3146,467000,92000,0,64800,0,0,5000,628800,313040,28450,0,0,0,150000,0,0,341490,1.84134235263112
"427",3147,1037000,0,0,0,0,54000,11200,1102200,622440,0,0,19500,0,35000,55000,19500,641940,1.71698289559772
"428",3148,842000,0,240000,0,0,120000,0,1202000,292240,37200,0,22050,0,30000,0,22050,351490,3.41972744601553
"429",3150,124500,0,0,0,0,0,0,124500,359580,37520,0,0,1600,19000,40000,1600,398700,0.312264860797592
"430",3151,301000,12000,0,4000,0,0,0,317000,810160,4816,0,0,0,5050,0,0,814976,0.38896850950212
"431",3153,1551000,-9498,0,0,22000,0,20000,1583502,140920,0,0,7300,0,5000,0,7300,148220,10.6834570233437
"432",3156,215000,0,0,48000,0,0,400,263400,175760,24400,0,1300,0,12000,0,1300,201460,1.30745557430755
"433",3161,93000,0,0,4800,0,0,365000,462800,267280,0,0,0,0,5000,0,0,267280,1.73151750972763
"434",3164,405000,-350,140000,0,0,0,50,544700,195000,0,0,0,0,13000,0,0,195000,2.79333333333333
"435",3173,12000,-500,240000,0,0,0,500,252000,248040,43100,0,0,0,35000,0,0,291140,0.865562959400975
"436",3174,0,-34850,-50000,36000,0,0,100,-48750,178360,0,0,0,0,50000,0,0,178360,-0.27332361516035
"437",3175,0,-97000,125000,48000,0,0,8504,84504,90740,0,0,0,1500,1500,0,1500,92240,0.916131830008673
"438",3177,0,0,1260000,0,0,0,23000,1283000,159848,0,0,0,0,40000,0,0,159848,8.02637505630349
"439",3179,0,-3067,6e+05,0,0,0,5116,602049,195156,0,0,0,0,2500,0,0,195156,3.08496279899158
"440",3180,1575000,5500,0,0,0,0,9000,1589500,254800,186860,0,0,600,112400,75000,600,442260,3.59403970515082
